img_id;marker_type;intensity;folder_name;pose;rvec;tvec;n_valid;corners;ids;rvec_est;tvec_est
1p_2;210.0;60.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,72.62,190.74;1;2055.3193,1594.5398,2059.5034,1545.4415,2104.3625,1552.8524,2099.9,1603.7644;5.0;;
1p_2;210.0;60.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,72.62,190.74;1;2055.6204,1592.5405,2059.9702,1543.5544,2099.5642,1553.4686,2095.3674,1604.6227;5.0;;
1p_2;210.0;60.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,72.62,190.74;1;2056.545,1590.4596,2060.7573,1541.5789,2094.553,1553.8529,2090.1636,1604.8768;5.0;;
1p_2;160.0;60.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,22.620000000000005,190.74;0;;;;
1p_2;160.0;60.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,22.620000000000005,190.74;0;;;;
1p_2;160.0;60.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,22.620000000000005,190.74;1;2112.0642,1378.6371,2113.7505,1322.1321,2128.159,1317.3065,2126.0,1372.0;5.0;;
1p_2;160.0;60.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,22.620000000000005,190.74;1;2106.623,1378.758,2108.1658,1321.9578,2131.3196,1317.5186,2129.6204,1372.314;5.0;;
1p_2;160.0;60.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,22.620000000000005,190.74;1;2100.6294,1378.73,2102.3572,1321.6532,2133.4226,1317.9711,2131.4575,1373.3336;5.0;;
1p_2;160.0;60.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,22.620000000000005,190.74;1;2094.9604,1378.7717,2096.4,1321.8989,2134.558,1318.5992,2133.1738,1373.2263;5.0;;
1p_2;160.0;60.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,22.620000000000005,190.74;1;2089.28,1378.4445,2090.668,1322.0587,2134.735,1318.8849,2133.3,1374.3763;5.0;;
1p_2;160.0;60.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,22.620000000000005,190.74;1;2084.1606,1377.9417,2085.5603,1321.9934,2134.118,1319.6151,2132.6267,1374.9235;5.0;;
1p_2;160.0;60.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,22.620000000000005,190.74;1;2079.861,1377.3672,2080.596,1321.6582,2132.5183,1320.0471,2131.3674,1375.5165;5.0;;
1p_2;160.0;60.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,22.620000000000005,190.74;1;2076.145,1376.8147,2077.017,1321.1982,2130.3765,1320.4583,2129.1978,1376.2977;5.0;;
1p_2;160.0;60.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,22.620000000000005,190.74;1;2073.413,1376.08,2074.1648,1320.5254,2127.0103,1320.5818,2125.8032,1376.9838;5.0;;
1p_2;160.0;60.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,22.620000000000005,190.74;1;2071.5444,1375.4471,2071.9785,1320.0743,2123.2249,1320.768,2122.367,1377.5112;5.0;;
1p_2;160.0;60.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,22.620000000000005,190.74;1;2070.6282,1374.5769,2071.351,1319.5219,2118.8079,1320.8053,2117.9998,1377.9818;5.0;;
1p_2;160.0;60.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,22.620000000000005,190.74;1;2070.7205,1374.1744,2071.2297,1319.0834,2113.3948,1320.8528,2113.329,1378.1893;5.0;;
1p_2;160.0;60.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,22.620000000000005,190.74;1;2071.5583,1373.1157,2072.4468,1318.5315,2108.3848,1321.4452,2108.27,1378.3602;5.0;;
1p_2;110.0;60.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;93.86500000000001,-27.379999999999995,190.74;0;;;;
1p_2;110.0;60.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;93.86500000000001,-27.379999999999995,190.74;0;;;;
1p_2;110.0;60.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;93.86500000000001,-27.379999999999995,190.74;1;2111.4092,1136.8527,2109.3328,1079.9664,2125.6028,1089.4404,2126.0,1141.0;5.0;;
1p_2;110.0;60.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;93.86500000000001,-27.379999999999995,190.74;1;2106.1406,1137.2235,2103.6968,1080.4047,2127.0593,1086.9507,2128.865,1141.4314;5.0;;
1p_2;110.0;60.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;93.86500000000001,-27.379999999999995,190.74;1;2100.3164,1137.3143,2097.5232,1080.5352,2128.7517,1085.7465,2131.316,1140.5498;5.0;;
1p_2;110.0;60.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;93.86500000000001,-27.379999999999995,190.74;1;2094.577,1137.4849,2091.6353,1080.6561,2129.684,1085.0491,2132.5806,1139.7292;5.0;;
1p_2;110.0;60.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;93.86500000000001,-27.379999999999995,190.74;1;2089.1792,1137.6627,2086.3472,1081.233,2129.874,1084.3661,2132.8083,1139.4817;5.0;;
1p_2;110.0;60.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;93.86500000000001,-27.379999999999995,190.74;1;2083.956,1138.0615,2080.9185,1081.7621,2129.4546,1083.5533,2132.3628,1138.8396;5.0;;
1p_2;110.0;60.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;93.86500000000001,-27.379999999999995,190.74;1;2079.6523,1138.5397,2076.2715,1082.6323,2127.6458,1082.6996,2130.8762,1138.4551;5.0;;
1p_2;110.0;60.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;93.86500000000001,-27.379999999999995,190.74;1;2075.703,1139.2122,2072.5815,1083.4082,2125.4421,1082.2535,2128.7952,1137.7397;5.0;;
1p_2;110.0;60.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;93.86500000000001,-27.379999999999995,190.74;1;2073.1208,1139.5928,2069.7307,1084.5243,2122.2576,1081.7289,2125.5923,1137.7183;5.0;;
1p_2;110.0;60.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;93.86500000000001,-27.379999999999995,190.74;1;2071.343,1140.4044,2067.83,1085.658,2118.1743,1080.8707,2121.9275,1137.6041;5.0;;
1p_2;110.0;60.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;93.86500000000001,-27.379999999999995,190.74;1;2070.446,1141.3534,2066.9146,1086.381,2113.787,1080.5195,2117.7004,1137.365;5.0;;
1p_2;110.0;60.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;93.86500000000001,-27.379999999999995,190.74;1;2070.7605,1141.9886,2066.9597,1087.0127,2109.2556,1080.6748,2113.008,1137.325;5.0;;
1p_2;110.0;60.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;93.86500000000001,-27.379999999999995,190.74;1;2071.748,1142.3053,2068.554,1087.8313,2104.0627,1080.7369,2108.2688,1136.5602;5.0;;
1p_2;110.0;110.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,-27.379999999999995,190.74;1;1897.3997,1130.8291,1895.5315,1069.6875,1904.0,1079.0,1905.0,1136.0;5.0;;
1p_2;110.0;110.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,-27.379999999999995,190.74;1;1891.5735,1131.1945,1889.2695,1069.928,1908.7836,1078.8639,1909.5144,1136.3024;5.0;;
1p_2;110.0;110.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,-27.379999999999995,190.74;1;1884.6696,1130.6227,1883.0103,1069.826,1911.4166,1077.8868,1912.3849,1135.5369;5.0;;
1p_2;110.0;110.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,-27.379999999999995,190.74;1;1877.8412,1130.3088,1876.3344,1070.2317,1913.0822,1076.7852,1914.707,1134.7026;5.0;;
1p_2;110.0;110.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,-27.379999999999995,190.74;1;1871.6132,1131.0741,1869.6077,1070.526,1913.9388,1075.6124,1915.7428,1134.3177;5.0;;
1p_2;110.0;110.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,-27.379999999999995,190.74;1;1865.4989,1131.4016,1863.7081,1071.3054,1913.8324,1074.6208,1915.86,1133.5154;5.0;;
1p_2;110.0;110.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,-27.379999999999995,190.74;1;1860.1206,1131.6744,1858.0864,1072.1487,1912.8472,1074.1467,1915.1904,1132.8918;5.0;;
1p_2;110.0;110.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,-27.379999999999995,190.74;1;1855.7649,1132.2393,1853.022,1072.9044,1910.9081,1073.1898,1913.1345,1132.3835;5.0;;
1p_2;110.0;110.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,-27.379999999999995,190.74;1;1851.6199,1132.7985,1849.3757,1073.9806,1907.8972,1072.4095,1910.5967,1131.6658;5.0;;
1p_2;110.0;110.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,-27.379999999999995,190.74;1;1849.006,1133.4757,1846.508,1074.6075,1904.3135,1071.6843,1906.9163,1131.4753;5.0;;
1p_2;110.0;110.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,-27.379999999999995,190.74;1;1847.1067,1134.4222,1844.7207,1075.6005,1899.6117,1070.9374,1902.7301,1131.2867;5.0;;
1p_2;110.0;110.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,-27.379999999999995,190.74;1;1846.6266,1135.3262,1844.005,1076.6237,1894.5615,1070.4302,1897.547,1131.0284;5.0;;
1p_2;110.0;110.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,-27.379999999999995,190.74;1;1846.8333,1136.0842,1844.5182,1077.8138,1889.3632,1070.574,1892.3008,1130.9658;5.0;;
1p_2;110.0;110.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,-27.379999999999995,190.74;1;1848.6725,1136.4792,1846.0354,1078.7257,1883.303,1070.5089,1886.2899,1131.2476;5.0;;
1p_2;110.0;110.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,-27.379999999999995,190.74;1;1851.7251,1137.5894,1848.5671,1079.995,1877.1608,1070.3693,1880.4689,1131.227;5.0;;
1p_2;160.0;110.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,22.620000000000005,190.74;1;1897.7511,1388.3423,1898.4938,1327.5967,1908.6486,1323.7958,1906.0,1380.0;5.0;;
1p_2;160.0;110.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,22.620000000000005,190.74;1;1891.0763,1388.1747,1892.8422,1327.1125,1911.1924,1322.4459,1911.1082,1378.9059;5.0;;
1p_2;160.0;110.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,22.620000000000005,190.74;1;1884.7137,1388.742,1885.6351,1327.9631,1914.0219,1322.7753,1912.9862,1380.9862;5.0;;
1p_2;160.0;110.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,22.620000000000005,190.74;1;1878.2266,1388.5015,1879.2058,1327.6517,1916.091,1323.591,1914.614,1382.3436;5.0;;
1p_2;160.0;110.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,22.620000000000005,190.74;1;1871.6433,1388.3734,1872.6154,1327.6626,1917.0476,1323.8933,1916.2953,1382.6353;5.0;;
1p_2;160.0;110.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,22.620000000000005,190.74;1;1865.6154,1387.9941,1866.3766,1327.6409,1917.0472,1324.5981,1916.417,1383.3381;5.0;;
1p_2;160.0;110.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,22.620000000000005,190.74;1;1860.4116,1387.4766,1860.6547,1327.6654,1916.1437,1325.1255,1915.3927,1384.3551;5.0;;
1p_2;160.0;110.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,22.620000000000005,190.74;1;1855.8607,1387.1548,1855.7123,1327.4691,1914.0238,1325.7046,1913.5112,1384.8607;5.0;;
1p_2;160.0;110.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,22.620000000000005,190.74;1;1851.7631,1386.297,1851.6777,1326.8345,1911.2107,1325.9628,1910.8744,1385.5957;5.0;;
1p_2;160.0;110.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,22.620000000000005,190.74;1;1849.3503,1385.5266,1849.06,1326.2887,1907.3698,1326.276,1907.227,1386.3239;5.0;;
1p_2;160.0;110.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,22.620000000000005,190.74;1;1847.3563,1384.567,1847.076,1325.6239,1902.8427,1326.5541,1902.9216,1386.9973;5.0;;
1p_2;160.0;110.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,22.620000000000005,190.74;1;1846.6886,1383.7761,1846.5548,1324.9725,1897.6268,1326.6097,1897.9133,1387.5458;5.0;;
1p_2;160.0;110.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,22.620000000000005,190.74;1;1847.3907,1383.3214,1846.6947,1324.6333,1892.2572,1326.924,1892.5157,1387.854;5.0;;
1p_2;160.0;110.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,22.620000000000005,190.74;1;1848.7223,1382.1736,1848.6774,1323.6027,1886.1624,1326.8739,1886.4768,1388.3011;5.0;;
1p_2;160.0;110.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,22.620000000000005,190.74;1;1851.8309,1382.0939,1850.7081,1323.8184,1880.3112,1326.7538,1881.4669,1388.3502;5.0;;
1p_2;210.0;110.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,72.62,190.74;1;1887.0,1627.0,1890.0,1575.0,1899.0,1558.0,1896.0,1604.0;5.0;;
1p_2;210.0;110.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,72.62,190.74;1;1880.5583,1628.291,1884.0194,1574.5394,1903.0,1558.0,1899.8405,1609.0186;5.0;;
1p_2;210.0;110.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,72.62,190.74;1;1874.3572,1628.3257,1877.4833,1575.2887,1905.4125,1559.5824,1902.3756,1610.8384;5.0;;
1p_2;210.0;110.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,72.62,190.74;1;1868.133,1628.1963,1870.938,1575.6482,1907.4703,1561.4243,1904.2721,1612.5018;5.0;;
1p_2;210.0;110.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,72.62,190.74;1;1861.8129,1627.6599,1864.8169,1574.6973,1908.3218,1563.1333,1905.1643,1614.4543;5.0;;
1p_2;210.0;110.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,72.62,190.74;1;1856.2639,1626.4644,1858.9034,1573.989,1908.2428,1564.9354,1905.3428,1616.3264;5.0;;
1p_2;210.0;110.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,72.62,190.74;1;1851.1735,1625.1796,1853.6461,1573.1459,1907.2399,1566.8334,1904.0875,1618.2408;5.0;;
1p_2;210.0;110.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,72.62,190.74;1;1846.8265,1623.5449,1848.6445,1572.0393,1905.1879,1568.5631,1902.3235,1620.181;5.0;;
1p_2;210.0;110.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,72.62,190.74;1;1843.3519,1621.7988,1845.4952,1569.9208,1902.1981,1569.9146,1899.5305,1621.9257;5.0;;
1p_2;210.0;110.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,72.62,190.74;1;1840.818,1619.6688,1842.394,1568.1321,1898.38,1571.1189,1896.1128,1623.439;5.0;;
1p_2;210.0;110.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,72.62,190.74;1;1839.2135,1618.0856,1840.6902,1566.4564,1893.9355,1572.1447,1891.6971,1624.7023;5.0;;
1p_2;210.0;110.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,72.62,190.74;1;1838.7976,1616.0162,1840.0874,1564.2262,1889.2162,1573.3541,1886.9897,1625.918;5.0;;
1p_2;210.0;110.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,72.62,190.74;1;1839.2626,1613.6174,1840.7651,1561.9536,1883.6514,1573.4978,1881.7985,1626.6581;5.0;;
1p_2;210.0;110.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,72.62,190.74;1;1840.5795,1611.2727,1842.401,1559.994,1878.0582,1573.5774,1875.9851,1627.3615;5.0;;
1p_2;210.0;110.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,72.62,190.74;1;1843.5123,1609.8418,1845.2365,1558.3372,1872.4081,1573.6346,1870.5704,1627.3872;5.0;;
1p_2;260.0;110.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;43.86500000000001,122.62,190.74;0;;;;
1p_2;260.0;110.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;43.86500000000001,122.62,190.74;1;1863.185,1825.9021,1868.0,1784.0,1886.0,1761.0,1882.6018,1801.118;5.0;;
1p_2;260.0;110.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;43.86500000000001,122.62,190.74;1;1857.5869,1826.1013,1861.5846,1784.8341,1889.2323,1762.5299,1884.5865,1803.6945;5.0;;
1p_2;260.0;110.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;43.86500000000001,122.62,190.74;1;1851.6637,1825.7754,1855.564,1784.8138,1890.6222,1764.8368,1886.5411,1805.9305;5.0;;
1p_2;260.0;110.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;43.86500000000001,122.62,190.74;1;1846.0914,1825.4551,1850.0,1784.0,1891.5874,1767.6267,1887.296,1808.2075;5.0;;
1p_2;260.0;110.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;43.86500000000001,122.62,190.74;1;1840.7382,1823.5448,1844.3633,1782.2739,1891.2245,1769.9546,1887.0183,1810.9128;5.0;;
1p_2;260.0;110.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;43.86500000000001,122.62,190.74;1;1836.0345,1821.9758,1841.0,1780.0,1890.0508,1772.687,1885.8055,1813.5955;5.0;;
1p_2;260.0;110.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;43.86500000000001,122.62,190.74;1;1832.3754,1820.1178,1834.5565,1780.9822,1888.0033,1775.0134,1883.8918,1815.7977;5.0;;
1p_2;260.0;110.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;43.86500000000001,122.62,190.74;1;1829.1306,1817.4952,1831.7838,1777.0483,1885.2015,1777.1012,1881.1146,1818.2769;5.0;;
1p_2;260.0;110.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;43.86500000000001,122.62,190.74;1;1826.8918,1815.1951,1829.6945,1773.908,1881.3059,1779.0813,1878.0634,1820.1106;5.0;;
1p_2;260.0;110.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;43.86500000000001,122.62,190.74;1;1825.4991,1812.2288,1827.7072,1771.5061,1877.1007,1780.9846,1873.6104,1821.9209;5.0;;
1p_2;260.0;110.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;43.86500000000001,122.62,190.74;1;1825.264,1809.688,1827.4297,1768.5446,1872.3999,1781.6968,1868.7985,1823.3821;5.0;;
1p_2;260.0;110.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;43.86500000000001,122.62,190.74;1;1825.6558,1806.5586,1828.3837,1765.8461,1867.5576,1782.436,1864.9144,1823.5924;5.0;;
1p_2;260.0;110.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;43.86500000000001,122.62,190.74;1;1827.5039,1804.2302,1829.8895,1762.5315,1862.4076,1782.7106,1859.4445,1824.5284;5.0;;
1p_2;260.0;110.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;43.86500000000001,122.62,190.74;1;1829.6447,1801.3088,1832.5651,1760.6854,1856.2428,1781.6255,1853.6497,1825.4504;5.0;;
1p_2;260.0;160.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,122.62,190.74;1;1640.4622,1836.2969,1640.4723,1793.6526,1661.2695,1769.7002,1661.632,1810.2404;5.0;;
1p_2;260.0;160.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,122.62,190.74;1;1634.6354,1836.7169,1634.5223,1793.6504,1663.0,1774.0,1663.5382,1813.3923;5.0;;
1p_2;260.0;160.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,122.62,190.74;1;1628.9496,1836.3064,1627.8806,1793.9048,1664.6787,1774.1908,1665.2683,1815.7863;5.0;;
1p_2;260.0;160.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,122.62,190.74;1;1623.0908,1835.3629,1622.2012,1792.8402,1666.0402,1776.6826,1666.0659,1818.051;5.0;;
1p_2;260.0;160.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,122.62,190.74;1;1617.718,1833.656,1616.7845,1791.9518,1665.4883,1779.53,1665.5536,1820.4266;5.0;;
1p_2;260.0;160.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,122.62,190.74;1;1612.8597,1831.9047,1611.6355,1790.5358,1664.0823,1781.7777,1664.4033,1823.356;5.0;;
1p_2;260.0;160.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,122.62,190.74;1;1609.1251,1829.6354,1607.4756,1788.7451,1661.6897,1784.1521,1662.2921,1825.475;5.0;;
1p_2;260.0;160.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,122.62,190.74;1;1606.0446,1827.3812,1604.3207,1785.9795,1658.2522,1786.7197,1659.5544,1827.7877;5.0;;
1p_2;260.0;160.0;150.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-6.134999999999991,122.62,190.74;0;;;;
1p_2;260.0;160.0;150.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-6.134999999999991,122.62,190.74;1;1602.4443,1821.592,1600.7788,1780.3486,1650.715,1790.8602,1651.9358,1831.7421;5.0;;
1p_2;260.0;160.0;150.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-6.134999999999991,122.62,190.74;1;1602.2426,1818.7543,1600.0209,1777.0891,1645.5302,1791.431,1647.0837,1833.1495;5.0;;
1p_2;260.0;160.0;150.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-6.134999999999991,122.62,190.74;1;1602.8253,1815.5562,1600.92,1774.6208,1640.2916,1792.1136,1642.2037,1834.0381;5.0;;
1p_2;260.0;160.0;150.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-6.134999999999991,122.62,190.74;1;1604.5367,1813.0775,1602.7864,1771.625,1635.3749,1793.9468,1636.8839,1833.9734;5.0;;
1p_2;260.0;160.0;150.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-6.134999999999991,122.62,190.74;1;1607.5343,1811.2267,1606.0189,1769.08,1629.4489,1792.3647,1630.914,1834.6216;5.0;;
1p_2;260.0;160.0;150.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-6.134999999999991,122.62,190.74;1;1611.3141,1809.3877,1610.0,1768.0,1624.0,1792.0,1626.0869,1833.0007;5.0;;
1p_2;210.0;160.0;150.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-6.134999999999991,72.62,190.74;1;1639.7424,1636.6332,1639.4987,1581.7888,1661.9666,1564.5399,1661.887,1616.8281;5.0;;
1p_2;210.0;160.0;150.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-6.134999999999991,72.62,190.74;1;1632.7622,1636.3607,1632.5684,1582.4569,1664.5812,1566.4635,1664.4746,1618.544;5.0;;
1p_2;210.0;160.0;150.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-6.134999999999991,72.62,190.74;1;1626.5741,1636.2555,1626.0176,1582.0529,1666.0682,1568.3184,1666.4528,1620.1466;5.0;;
1p_2;210.0;160.0;150.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-6.134999999999991,72.62,190.74;1;1620.465,1635.5115,1619.7195,1581.6127,1666.9536,1570.0701,1666.9213,1622.1726;5.0;;
1p_2;210.0;160.0;150.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-6.134999999999991,72.62,190.74;1;1614.6414,1634.4536,1613.6345,1581.1975,1666.3948,1572.2123,1666.632,1624.2332;5.0;;
1p_2;210.0;160.0;150.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-6.134999999999991,72.62,190.74;1;1609.9556,1633.1759,1608.4506,1580.0015,1665.0999,1573.7959,1665.2667,1626.1267;5.0;;
1p_2;210.0;160.0;150.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-6.134999999999991,72.62,190.74;1;1605.3912,1631.4358,1604.0181,1578.4635,1662.3767,1575.3239,1662.9373,1628.1404;5.0;;
1p_2;210.0;160.0;150.0;180.0;2.221441469079183,-2.221441469079183,0.0;-6.134999999999991,72.62,190.74;1;1601.96,1629.5254,1600.3535,1577.0372,1659.1223,1576.9901,1660.1266,1629.8083;5.0;;
